id,created_at,updated_at,name,Name Portuguese,Name Spanish,body,body Portuguese,body Spanish
162,2019-01-17 05:31:17,2019-02-21 05:10:55,Take Out Tantrums Bath,Banho eliminando birras,Baño para olvidarse de los problemas,"Drop essential oils into a dry mixture of salt and baking soda and stir. Fill the tub with warm water and soak as desired. 
Repeat throughout the week as necessary. To individualize and cater to unique stressful situations, select appropriate oils then simply add 10-15 drops to a bath. Combine a few oils or use an existing blend to enjoy the benefits of multiple oils at once.","Coloque gotas de óleos essenciais em uma mistura seca de sal e bicarbonato de sódio e mexa. Encha a banheira com água quente e fique lá pelo tempo que desejar. Repita a semana toda, conforme necessário. Para individualizar e cuidar de situações estressantes únicas, selecione óleos apropriados e apenas adicione de 10-15 gotas em uma banheira. Combine alguns óleos ou use uma mistura existente para aproveitar os benefícios de vários óleos ao mesmo tempo.","Coloque los aceites esenciales en una mezcla seca de sal y bicarbonato de sodio y revuelva. Llene la bañera con agua tibia y remoje como desee. Repita durante toda la semana según sea necesario. Para individualizar y atender situaciones estresantes en particular, seleccione los aceites apropiados y luego simplemente agregue 10 a 15 gotas a un baño. Combine algunos aceites o utilice una mezcla existente para disfrutar de los beneficios de múltiples aceites a la vez."
163,2019-01-17 05:34:30,2019-02-21 05:11:31,Tension Tamer Bath,Banho para alívio de tensões,Baño para aliviar tensiones,"Drop essential oils into a dry mixture of salt and baking soda and stir. Fill the tub with warm water and soak as desired. 
Repeat throughout the week as necessary. To individualize and cater to unique stressful situations, select appropriate oils then simply add 10-15 drops to a bath. Combine a few oils or use an existing blend to enjoy the benefits of multiple oils at once.","Coloque gotas de óleos essenciais em uma mistura seca de sal e bicarbonato de sódio e mexa. Encha a banheira com água quente e fique lá pelo tempo que desejar. Repita a semana toda, conforme necessário. Para individualizar e cuidar de situações estressantes únicas, selecione óleos apropriados e apenas adicione de 10-15 gotas em uma banheira. Combine alguns óleos ou use uma mistura existente para aproveitar os benefícios de vários óleos ao mesmo tempo.","Coloque los aceites esenciales en una mezcla seca de sal y bicarbonato de sodio y revuelva. Llene la bañera con agua tibia y remoje como desee. Repita durante toda la semana según sea necesario. Para individualizar y atender situaciones estresantes en particular, seleccione los aceites apropiados y luego simplemente agregue 10 a 15 gotas a un baño. Combine algunos aceites o utilice una mezcla existente para disfrutar de los beneficios de múltiples aceites a la vez."
164,2019-01-17 05:38:30,2019-02-21 05:12:15,"Warm, Relax, Revive the Weary and Painful Bath","Banho para reconfortar, relaxar, reviver os cansados e doloridos",Baño cálido de relajación para aliviar los dolores y el cansancio,"Drop essential oils into a dry mixture of salt and baking soda and stir. Fill the tub with warm water and soak as desired. 
Repeat throughout the week as necessary. To individualize and cater to unique stressful situations, select appropriate oils then simply add 10-15 drops to a bath. Combine a few oils or use an existing blend to enjoy the benefits of multiple oils at once.","Coloque gotas de óleos essenciais em uma mistura seca de sal e bicarbonato de sódio e mexa. Encha a banheira com água quente e fique lá pelo tempo que desejar. Repita a semana toda, conforme necessário. Para individualizar e cuidar de situações estressantes únicas, selecione óleos apropriados e apenas adicione de 10-15 gotas em uma banheira. Combine alguns óleos ou use uma mistura existente para aproveitar os benefícios de vários óleos ao mesmo tempo.","Coloque los aceites esenciales en una mezcla seca de sal y bicarbonato de sodio y revuelva. Llene la bañera con agua tibia y remoje como desee. Repita durante toda la semana según sea necesario. Para individualizar y atender situaciones estresantes en particular, seleccione los aceites apropiados y luego simplemente agregue 10 a 15 gotas a un baño. Combine algunos aceites o utilice una mezcla existente para disfrutar de los beneficios de múltiples aceites a la vez."
165,2019-01-17 07:17:03,2019-02-21 04:01:27,Sleep-Promoting Bath Recipes,Receitas de banho indutores do sono,Recetas de baños para dormir mejor,"To help fall asleep, add a few drops of lavender to 1 cup Epsom salt and dissolve in a hot bath. Epsom salts offer a good source of magnesium, which supports relaxation. 

Sleep Tonight, Sleep in Tomorrow - Mix 5 drops patchouli essential oil, 2 drops wild orange essential oil, and 1 drop frankincense essential oil with Epsom salts. Soak for 15-20 minutes.","Para ajudar a dormir, adicione algumas gotas de lavanda em 1 xícara dos sais de banho Epsom e dissolva em uma banheira com água quente. Os sais de banho Epsom oferecem uma boa fonte de magnésio, o que auxilia no relaxamento. Durma hoje à noite, fique na cama amanhã - Misture 5 gotas do óleo essencial de patchouli, 2 gotas do óleo essencial de laranja silvestre e 1 gota do óleo essencial de olíbano com sais de banho Epsom. Deixe agir de 15-20 minutos.","Para ayudar a dormir, agregue unas gotas de lavanda a 1 taza de sales de Epsom y disuelva en un baño caliente. Las sales de Epsom ofrecen una buena fuente de magnesio, que apoya la relajación. Dormir esta noche, dormir hasta tarde: Mezcle 5 gotas de aceite esencial de pachuli, 2 gotas de aceite esencial de naranja silvestre y 1 gota de aceite esencial de incienso con sales de Epsom. Remoje durante 15 a 20 minutos."
166,2019-01-17 07:25:50,2019-02-21 04:04:20,Roller Bottle Remedy #1 for Sleep & Anxiety Issues,Frasco de Solução n. 1 para Problemas do sono e ansiedade,Frasco a bolilla con el remedio número 1 para los trastornos de ansiedad y del sueño,Add essential oils to a 10 ml roller bottle and fill remaining with a carrier oil. Use on the bottom of the feet and back of the neck.,Adicione óleos essenciais em um frasco roll-on de 10 ml e complete o resto com óleo base. Use na sola dos pés e na nuca.,Agregue los aceites esenciales a una botella roll-on y llene el resto con un aceite portador. Utilice en las plantas de los pies y en la parte posterior del cuello.
167,2019-01-17 07:30:35,2019-02-21 04:04:40,Roller Bottle Remedy #2 for Sleep & Anxiety Issues,Frasco de Solução n. 2 para Problemas do sono e ansiedade,Frasco a bolilla con el remedio número 2 para los trastornos de ansiedad y del sueño,Add essential oils to a 10 ml roller bottle and fill remaining with a carrier oil. Use on the bottom of the feet and back of the neck.,Adicione óleos essenciais em um frasco roll-on de 10 ml e complete o resto com óleo base. Use na sola dos pés e na nuca.,Agregue los aceites esenciales a una botella roll-on y llene el resto con un aceite portador. Utilice en las plantas de los pies y en la parte posterior del cuello.
168,2019-01-17 07:35:35,2019-02-08 11:49:28,Restful Sleep,Sono repousante,Sueño relajante,Combine essential oils and diffuse at night to promote quality sleep.,Combine óleos essenciais e use o difusor à noite para promover um sono de qualidade.,Combine los aceites esenciales y esparza durante la noche para dormir bien.
169,2019-01-17 07:40:59,2019-02-21 04:19:56,Going To & Staying Asleep,Indo e Permanecendo dormindo,Irse a dormir y permanecer dormido,Combine essential oils and diffuse.,Combine óleos essenciais e use o difusor.,Combine los aceites esenciales y esparza.
170,2019-01-17 07:48:16,2019-02-21 04:20:36,"Bedtime ""Tea"" for Relaxation","""Chá"" para relaxar na hora de dormir","""Té"" relajante para la hora de dormir",Steep chamomile tea and add lavender essential oil. Make sure you have your pajamas on before finishing the tea...it works great!,Mergulhe chá de camomila e adicione o óleo essencial de lavanda. Lembre de colocar seu pijama antes de terminar o chá...funciona bem.,Prepare el té de manzanilla y agregue el aceite esencial de lavanda. ¡Asegúrese de tener su pijama puesta antes de terminarse el té... funciona genial!
171,2019-01-17 07:54:59,2019-02-21 04:21:58,Quiet the Mind & Body,Silenciar a Mente e o Corpo,Para relajar el cuerpo y la mente,"To quiet the mind, layer Balance® and Serenity® on the bottoms of feet, back of the neck, and breath it in as well. For more restful sleep, apply DDR Prime® on the bottoms of feet at night.","Para acalmar a mente, coloque Balance® e Serenity® na sola dos pés, na nuca e inspire bem. Para um sono mais tranquilo, aplique DDR Prime® na sola dos pés à noite.","Para calmar la mente, coloque en capas el aceite Equilibrio® y Serenidad® en las plantas de los pies, en la parte posterior del cuello e inhale también. Para obtener un sueño más reparador, aplique el aceite DDR Prime® en las plantas de los pies por la noche."
172,2019-01-17 07:58:53,2019-02-08 11:49:28,Dreamy Massage Blend,Mix Massagem dos Sonhor,Mezcla para masaje para dormir,"Blend essential oils and a carrier oil, and apply with diluted rose essential oil.","Misture óleos essenciais e um óleo base, e aplique óleo essencial de rosa diluído.",Mezcle los aceites esenciales y un aceite portador y aplíquelos con aceite esencial de rosa diluido.
173,2019-01-17 17:26:15,2019-02-08 11:49:28,Muscle Relaxant Bath Salts,Sais de banho relaxante muscular,Sales de baño para relajar músculos,Combine ingredients and add to bath water for relaxation and relief.,Combine ingredientes e adicione à água do banho para relaxamento e alívio.,Combine los ingredientes y agréguelos al agua de baño para relajarse y sentir alivio.
174,2019-01-17 17:28:22,2019-02-08 11:49:28,Liniment,Linimento,Loción,Add essential oils to a 2-ounce roller bottle and fill with fractionated coconut oil.,Adicione óleos essenciais em um frasco roll-on de 60 ml e complete com óleo de coco fracionado.,Agregue los aceites esenciales a una botella roll-on de 2 onzas y rellénela con aceite de coco fraccionado.
175,2019-01-17 18:13:22,2019-02-08 11:49:28,Crohn's Disease,Doença de Crohn,Enfermedad de Crohn,"In addition to the MicroPlex VMz supplement, xEO Mega® complex, AromaTouch® technique, and Critical Autoimmune Supplementation Program, additional specific targeted support suggestions are as follows: 

PB Assist®+ three times daily for six months.

Take 2-3 TerraZyme® capsules daily (at least one per meal). 

Rub DigestZen® on abdomen two times daily for two months. 

Place 2 drops DigestZen® blend and ginger on bottoms of feet daily for six months. 

Place 2 drops DigestZen® blend, 2 drops frankincense and fractionated coconut oil (if desired) in a capsule.

Take twice a day for two weeks. Then change the formula to 5 drops ginger, 5 drops peppermint or marjoram, and 4 drops frankincense for two weeks. 

Topically apply pink pepper (dilute with a carrier oil), DigestZen® blend, or peppermint for abdominal pain. 

Topically apply or diffuse lavender or Serenity® to manage stress. 

Consider a candida cleanse.","Além do suplemento MicroPlex VMz, complexo xEO Mega®, técnica AromaTouch® e Programa de Suplementação Autoimune Crítica, as sugestões adicionais específicas de auxílio direcionadas são:  PB Assist®+ três vezes ao dia por seis meses. Tome 2-3 cápsulas de TerraZyme® por dia (pelo menos em uma refeição). Esfregue DigestZen® no abdômen duas vezes ao dia por dois meses. Coloque 2 gotas da mistura DigestZen® e gengibre na sola dos pés diariamente por seis meses. Coloque 2 gotas da mistura DigestZen®, 2 gotas de olíbano e óleo de coco fracionado (se quiser) em uma cápsula. Tome 2 vezes ao dia por duas semanas. Em seguida, mude a fórmula para 5 gotas de gengibre, 5 gotas de hortelã-pimenta ou manjerona e 4 gotas de olíbano por duas semanas. Aplique topicamente pimenta rosa (dilua com um óleo base), mistura DigestZen® ou hortelã-pimenta para dor abdominal. Aplique topicamente ou use lavanda ou Serenity® no difusor para controlar o estresse. Considere uma limpeza com cândida.","Además del suplemento MicroPlex VMz, el complejo xEO Mega®, la técnica AromaTouch® y el Programa de suplementos para enfermedades autoinmunitarias críticas, las sugerencias de apoyo específicas adicionales son las siguientes: PB Assist®+ tres veces al día durante seis meses. Tome 2 a 3 cápsulas de TerraZyme® al día (por lo menos una por comida). Frote el aceite DigestZen® sobre el abdomen dos veces al día durante dos meses. Coloque 2 gotas de la mezcla DigestZen® y de jengibre en las plantas de los pies durante 6 meses. Coloque 2 gotas de la mezcla DigestZen®, 2 gotas de incienso y de aceite de coco fraccionado (si lo desea) en una cápsula. Tome dos veces al día durante dos semanas. Luego cambie la fórmula a 5 gotas de jengibre, 5 gotas de menta o mejorana y 4 gotas de incienso durante dos semanas. Aplique de forma tópica la pimienta rosa (diluya con un aceite portador), la mezcla DigestZen® o la menta para el dolor abdominal. Aplique de forma tópica o esparza el aceite de lavanda o de Serenity® para controlar el estrés. Considere un limpieza de Candidiasis."
