id,created_at,updated_at,name,description,useable_name,useable_id,useable_type,sort_order,uses_application,Spanish,Portuguese
548,9/1/18 18:51,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Dominated to Supported.,Clove,24,App\Oil,548,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Dominado a Apoyado.,Use aromaticamente e 1-2 gotas topicamente para ir de dominado para auxiliado.
550,9/1/18 18:51,10/12/18 15:14,"Pain & Inflammation, Arthritis, Gout & Muscle Cramps","Diffuse inhale from cupped hands, and/or apply 1-2 drops to the area of concern.",Copaiba,25,App\Oil,550,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar desde el cuenco de las manos o aplicar 1-2 gotas a las áreas de interés.,Use o difusor e inspire das mãos em concha e/ou aplique 1-2 gotas na área de interesse.
551,9/1/18 18:51,10/12/18 15:14,Liver Toxicity & Issues,Take 1-2 drops in a capsule or in water.,Copaiba,25,App\Oil,551,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o en agua.,Tome 1-2 gotas em uma cápsula ou em água.
552,9/1/18 18:51,10/12/18 15:14,"Tendonitis, Plantar Fasciitis & Heel Spurs",Apply 1-2 drops to an area of concern.,Copaiba,25,App\Oil,552,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés.,Aplique 1-2 gotas em uma área de interesse.
553,9/1/18 18:51,10/12/18 15:14,"Respiratory Issues, Sore Throat & Tonsils","Diffuse inhale from cupped hands, apply 1-2 drops under the nose, and/or to the chest.",Copaiba,25,App\Oil,553,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]","Esparcir o inhalar desde el cuenco de las manos, aplicar 1-2 gotas debajo de la nariz o al pecho.","Use o difusor e inspire das mãos em concha, aplique 1-2 gotas sob o nariz e/ou no peito."
554,9/1/18 18:51,10/12/18 15:14,Bedwetting & Incontinence,Apply 1-2 drops to the abdomen and/or take 1-2 drops in a capsule.,Copaiba,25,App\Oil,554,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplicar 1-2 gotas al abdomen o tomar 1-2 gotas en una cápsula.,Aplique 1-2 gotas no abdômen e/ou tome 1-2 gotas em uma cápsula.
555,9/1/18 18:51,10/12/18 15:14,Colitis & Intestinal Infections,Apply 1-2 drops to the abdomen and/or take 1-2 drops in a capsule.,Copaiba,25,App\Oil,555,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplicar 1-2 gotas al abdomen o tomar 1-2 gotas en una cápsula.,Aplique 1-2 gotas no abdômen e/ou tome 1-2 gotas em uma cápsula.
556,9/1/18 18:51,10/12/18 15:14,Cancer & Autoimmune Disorders,"Take 1-2 drops in a capsule, apply 1-2 drops to bottoms of feet, and/or along the spine. Combine with frankincense and Siberian fir.",Copaiba,25,App\Oil,556,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]","Tomar 1-2 gotas en una cápsula, aplicar 1-2 gotas en las plantas de los pies o a lo largo de la columna. Combinar con incienso y abeto siberiano.","Tome 1-2 gotas em uma cápsula, aplique 1-2 gotas na sola dos pés e/ou ao longo da coluna. Combine com olíbano e abeto siberiano."
557,9/1/18 18:51,10/12/18 15:14,"Fungal, Bacterial & Viral Infections","Take 1-2 drops in a capsule, apply 1-2 drops to the area(s) of concern, bottoms of feet, and/or along the spine.",Copaiba,25,App\Oil,557,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]","Tomar 1-2 gotas en una cápsula, aplicar 1-2 gotas en el área de interés, las plantas de los pies o a lo largo de la columna.","Tome 1-2 gotas em uma cápsula, aplique 1-2 gotas na(s) área(s) de interesse, na sola dos pés e/ou ao longo da coluna."
558,9/1/18 18:51,10/12/18 15:14,"Nausea, Vomiting, Abdominal Pain & Bloating",Take 1-2 drops in a capsule or apply 1-2 drops to the abdomen.,Copaiba,25,App\Oil,558,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas al abdomen.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas no abdômen.
559,9/1/18 18:51,10/12/18 15:14,"Dry Skin & Hair, Acne, Eczema, Psoriasis",Apply 1-2 drops to the area(s) of concern or combine with skin or hair care products. Combine with cedarwood.,Copaiba,25,App\Oil,559,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés o combinar con productos para el cuidado de la piel o el cabello. Combinar con cedro.,Aplique 1-2 gotas na(s) área(s) de interesse ou misture com produtos para a pele ou cabelos. Misture com cedro.
560,9/1/18 18:51,10/12/18 15:14,"Aging Skin & Collagen Production, Wound Healing",Apply 1-2 drops to the area(s) of concern to promote collagen production.,Copaiba,25,App\Oil,560,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés para estimular la producción de colágeno.,Aplique 1-2 gotas na(s) área(s) de interesse para promover a produção de colágeno.
561,9/1/18 18:51,10/12/18 15:14,Headaches & Migraines,"Apply 1-2 drops to the temples, the forehead, and/or take 1-2 drops in a capsule.",Copaiba,25,App\Oil,561,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]","Aplicar 1-2 gotas a la sien, la frente o tomar 1-2 gotas en una cápsula.","Aplique 1-2 gotas nas têmporas, na testa e/ou tome 1-2 gotas em uma cápsula."
562,9/1/18 18:51,10/12/18 15:14,Restless Leg & Poor Circulation,Apply 1-2 drops to the area(s) of concern to restore circulation and ease chronic pain.,Cypress,27,App\Oil,562,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés para restaurar la circulación y calmar el dolor crónico.,Aplique 1-2 gotas na(s) área(s) de interesse para restaurar a circulação e aliviar a dor crônica.
563,9/1/18 18:51,10/12/18 15:14,"Poor Urine Flow, Edema & Toxemia","Apply 1-2 drops to clear lymph, promote blood & urine flow, and circulation.",Cypress,27,App\Oil,563,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas para limpiar la linfa, promover el flujo sanguíneo y urinario y la circulación.","Aplique 1-2 gotas para limpar a linfa, promover o fluxo sanguíneo, de urina e circulação."
564,9/1/18 18:51,10/12/18 15:14,Bed Wetting & Incontinence,Apply 1-2 drops over the bladder and/or bladder reflex point.,Cypress,27,App\Oil,564,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas sobre la vejiga o el punto reflejo de la vejiga.,Aplique 1-2 gotas sobre a bexiga e/ou o ponto de reflexologia da bexiga.
565,9/1/18 18:51,10/12/18 15:14,Varicose Veins & Hemorrhoids,Rub 1-2 drops over an area of concern.,Cypress,27,App\Oil,565,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Frotar 1-2 gotas sobre un área afectada.,Esfregue 1-2 gotas sobre uma área de interesse.
566,9/1/18 18:51,10/12/18 15:14,Cellulite,Apply diluted 1-2 drops with eucalyptus over area followed by hot compress to break up and release cellulite.,Cypress,27,App\Oil,566,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas diluidas con eucalipto sobre el área, después de compresas calientes para deshacer y eliminar la celulitis.","Aplique 1-2 gotas diluídas com eucalipto sobre a área, seguido de compressa de água quente para romper e liberar a celulite."
567,9/1/18 18:51,10/12/18 15:14,Whooping & Spastic Cough,Apply 1-2 drops over the lungs followed by a hot compress.,Cypress,27,App\Oil,567,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas sobre los pulmones seguido de una compresa caliente.,"Aplique 1-2 gotas nos pulmões, seguido de uma compressa quente."
568,9/1/18 18:51,10/12/18 15:14,"Prostate, Pancreas & Ovary Issues",Massage 1-2 drops over an area of concern or corresponding reflex point.,Cypress,27,App\Oil,568,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Masajear 1-2 gotas sobre un área de interés o en el punto reflejo correspondiente.,Massageie 1-2 gotas sobre uma área de interesse ou ponto de reflexologia correspondente.
569,9/1/18 18:51,10/12/18 15:14,Liver & Gallbladder Decongestant,Apply 1-2 drops to the liver reflex point on foot and over liver area.,Cypress,27,App\Oil,569,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en el punto reflejo del hígado en el pie o sobre el área del hígado.,Aplique 1-2 gotas no ponto de reflexologia do fígado no pé e sobre a área do fígado.
570,9/1/18 18:51,10/12/18 15:14,"Heavy Periods, Endometriosis & Fibroids",Massage 1-2 drops into the abdomen.,Cypress,27,App\Oil,570,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Masajear 1-2 gotas en el abdomen.,Massageie 1-2 gotas no abdômen.
571,9/1/18 18:51,10/12/18 15:14,Calming & Energizing,Inhale from cupped hands or diffuse.,Cypress,27,App\Oil,571,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar del cuenco de las manos o esparcir.,Inspire das mãos em concha ou use o difusor.
572,9/1/18 18:51,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Stalled to Progressing.,Cypress,27,App\Oil,572,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Estancado a Progresivo.,Use aromaticamente e 1-2 gotas topicamente para ir de estagnado para progredindo.
574,9/1/18 22:28,10/12/18 15:14,Connective Tissue & Muscle Injuries,Apply 1-2 drops to the affected area.,Birch,13,App\Oil,574,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada.,Aplique 1-2 gotas na área afetada.
575,9/1/18 22:28,10/12/18 15:14,"Arthritis, Rheumatism & Gout",Apply 1-2 drops to the affected area.,Birch,13,App\Oil,575,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada.,Aplique 1-2 gotas na área afetada.
576,9/1/18 22:28,10/12/18 15:14,Muscle Pain & Spasms,Apply 1-2 drops to the area of concern for steroidal support.,Birch,13,App\Oil,576,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés para reforzar los esteroides.,Aplique 1-2 gotas na área de interesse para o suporte de esteroides.
577,9/1/18 22:28,10/12/18 15:14,Fever,Apply 1-2 drops on the spine.,Birch,13,App\Oil,577,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas en la columna.,Aplique 1-2 gotas na coluna.
578,9/1/18 22:28,10/12/18 15:14,"Bone Spurs, Gallstones, Kidney Stones & Cataracts",Apply 1-2 drops to bottoms of feet or areas of concern.,Birch,13,App\Oil,578,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a las plantas de los pies o áreas de interés.,Aplique 1-2 gotas na sola dos pés ou nas áreas de interesse.
579,9/1/18 22:28,10/12/18 15:14,Ulcers & Cramps,Apply 1-2 drops to the abdomen as needed.,Birch,13,App\Oil,579,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al abdomen según sea necesario.,"Aplique 1-2 gotas no abdômen, conforme necessário."
580,9/1/18 22:28,10/12/18 15:14,Broken Bones & Tooth Pain,Apply 1-2 drops to the area of concern.,Birch,13,App\Oil,580,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés.,Aplique 1-2 gotas na área de interesse.
581,9/1/18 22:28,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Cowardly to Courageous.,Birch,13,App\Oil,581,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de  de sentirse Acobardado a Valiente.,Use aromaticamente e 1-2 gotas topicamente para ir de covarde para corajoso.
589,9/1/18 22:56,10/12/18 15:14,Congestion,Apply 1-2 drops to the chest and the bridge of the nose or diffuse.,Cardamom,16,App\Oil,589,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al pecho y en el puente nasal o esparcir.,Aplique 1-2 gotas no peito e na ponte do nariz ou use o difusor.
590,9/1/18 22:56,10/12/18 15:14,Stomach Ache & Constipation,Take 1-2 drops in a capsule or apply 1-2 drops to the abdomen.,Cardamom,16,App\Oil,590,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas al abdomen.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas no abdômen.
591,9/1/18 22:56,10/12/18 15:14,Colitis & Diarrhea,Apply 1-2 drops to the abdomen.,Cardamom,16,App\Oil,591,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al abdomen.,Aplique 1-2 gotas no abdômen.
592,9/1/18 22:56,10/12/18 15:14,Gastritis & Stomach Ulcers,Use 1-2 drops in a capsule.,Cardamom,16,App\Oil,592,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Usar 1-2 gotas en una cápsula.,Use 1-2 gotas em uma cápsula.
