id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,Spanish description,Portuguese description,is_featured,sort_order,ailment_type
215,2018-08-23 15:54:34,2018-12-19 12:37:30,Dysmenorrhea,Dismenorrea,Dismenorreia,http://placehold.it/200,,The existence of painful cramps during menstruation.,La existencia de espasmos dolorosos durante la menstruación.,A existência de cólicas dolorosas durante a menstruação.,0,0,0
216,2018-08-23 15:54:34,2018-12-19 12:37:30,Dysphagia,Disfagia,Disfagia,http://placehold.it/200,,Difficulty swallowing foods or liquids arising from the throat or esophagus.,Dificultad en pasar alimentos sólidos o líquidos que lleguen a la garganta o el esófago.,Dificuldade em engolir alimentos ou líquidos provenientes da garganta ou do esôfago.,0,0,0
217,2018-08-23 15:54:34,2018-12-19 12:37:30,E. Coli,E. Coli,E. Coli,http://placehold.it/200,,"Bacteria found in the environment, foods, and intestines of warm-blooded organisms. Most E. Coli are harmless but some can cause serious infection.","Bacteria que se encuentra en el medio ambiente, en los alimentos, y en el intestino de organismos con sangre caliente. Most E. Las bacterias de la especie coli son inofensivas, aun cuando algunas pueden provocar infecciones serias.","Bactérias encontradas no ambiente, alimentos e intestinos de organismos de sangue quente. A maior parte das E. Coli são inofensivas, mas algumas podem causar infecções graves.",0,0,0
218,2018-08-23 15:54:34,2019-06-12 09:14:01,Ear Infection,Infección de oído,Infecção de ouvido,http://placehold.it/200,,The existence and growth of bacteria or viruses in the ear.,La existencia y el crecimiento de bacterias o virus en el oído.,A existência e crescimento de bactérias ou vírus no ouvido.,0,0,0
219,2018-08-23 15:54:34,2018-12-19 12:37:30,Ear Mites,Ácaros del oído,Ácaro de ouvido,http://placehold.it/200,,The existence of tiny parasites that feed on the wax and oils in the ear canal.,Presencia de pequeños parásitos que se alimentan de la cera y la grasa del canal auditivo.,A existência de minúsculos parasitas que se alimentam da cera e óleos no canal auditivo.,0,0,0
220,2018-08-23 15:54:34,2018-12-19 12:37:30,Earache,Dolor de oído,Dor de ouvido,http://placehold.it/200,,"A pain in the ear, sensed as dull, sharp, intermittent, burning or constant.","Un dolor en el oído, percibido como un ardor sordo, agudo, intermitente o constante.","Uma dor no ouvido, sentida como opaca, aguda, intermitente, ardente ou constante.",0,0,0
221,2018-08-23 15:54:34,2019-06-28 23:14:26,Eczema,Eccema,Eczema,http://placehold.it/200,,Chronic or acute noncontagious inflammation of patches of the skin. Defined mainly by itchy red lesions that may become scaly and encrusted.,"Inflamación no contagiosa crónica o aguda en algunas partes de la piel. Se caracteriza principalmente por lesiones de color rojo que causan comezón, pueden llegar a ser escamosas y estar cubiertas por una costra superficial.",Inflamação crônica ou aguda não contagiosa de manchas da pele. Definido principalmente por lesões vermelhas que podem tornar-se escamosas e incrustadas.,0,0,0
222,2018-08-23 15:54:34,2018-12-19 12:37:30,Edema,Edema,Edema,http://placehold.it/200,,A condition of unusually large fluid volume in the circulatory system or in tissues between the body’s cells.,"Condición médica que presenta una cantidad anormalmente alta de líquidos en el sistema circulatorio o, en tejidos presentes en los intersticios celulares del organismo.",Uma condição de volume de fluido incomumente grande no sistema circulatório ou nos tecidos entre as células do corpo.,0,0,0
223,2018-08-23 15:54:34,2018-12-19 12:37:30,Ehrlichiosis,Erliquiosis,Erliquiose,http://placehold.it/200,,A bacterial illness transmitted by ticks that causes flu-like symptoms ranging from mild body aches to severe fever.,"Afección bacteriana que transmiten las garrapatas y provoca una sintomatología parecida a la gripe, que va desde dolor corporal leve hasta fiebre bastante alta.","Doença bacteriana transmitida por carrapatos que causa sintomas semelhantes aos da gripe, desde dores corporais leves até febre alta.",0,0,0
224,2018-08-23 15:54:34,2018-12-19 12:37:30,Electrical Hypersensitivity Syndrome,Síndrome de hipersensibilidad electromagnética,Síndrome de hipersensibilidade eletromagnética,http://placehold.it/200,,A group of symptoms caused by exposure to electromagnetic fields resulting in effects similar to allergic reactions.,Grupo de síntomas causados por exposición a campos electromagnéticos y provocan efectos parecidos a las reacciones alérgicas.,"Um grupo de sintomas causados ​​pela exposição a campos eletromagnéticos, resultando em efeitos semelhantes às reações alérgicas.",0,0,0
225,2018-08-23 15:54:34,2018-12-19 12:37:30,Emotional Trauma,Trauma emocional,Trauma emocional,http://placehold.it/200,,"An extremely disturbing, overwhelming, and stressful event that exceeds one’s ability to cope that can lead to emotional impairment.                                          ","Evento extremadamente molesto, agobiante y estresante, que excede nuestra capacidad de defensa y puede causar un deterioro emocional","Um evento extremamente perturbador, avassalador e estressante, que excede sua capacidade de lidar com problemas emocionais.                                          ",0,0,0
226,2018-08-23 15:54:34,2018-12-19 12:37:30,Emphysema,Enfisema,Enfisema,http://placehold.it/200,,A progressive disease of the lungs that primarily causes shortness of breath due to over-inflation of the air sacs in the lung.,"Enfermedad pulmonar progresiva que causa en primera instancia ahogo, debido a una expansión exagerada de los alvéolos.",Doença progressiva dos pulmões que causa principalmente falta de ar devido à hiperinsuflação dos sacos aéreos no pulmão.,0,0,0
227,2018-08-23 15:54:34,2018-12-19 12:37:30,Endometriosis,Endometriosis,Endometriose,http://placehold.it/200,,A condition in which part of the tissue similar to the lining of the uterus grows in other parts of the body.,"Condición médica en que parte de un tejido parecido al que recubre el útero, se desarrolla en otras partes del organismo.",Condição em que parte do tecido semelhante ao revestimento do útero cresce em outras partes do corpo.,0,0,0
228,2018-08-23 15:54:34,2018-12-19 12:37:30,Endurance (poor),Resistencia (escasa),Resistência (fraca),http://placehold.it/200,,A weak ability to continue an activity over an extended period of time.,Escasa capacidad de continuidad de una actividad determinada durante largos períodos de tiempo.,A parca habilidade de continuar uma atividade por um longo período de tempo.,0,0,0
229,2018-08-23 15:54:34,2018-12-19 12:37:30,Energy (lack of),Energía (pérdida),Energia (falta de),http://placehold.it/200,,The strength and vitality required for sustained physical or mental activity.,Fuerza o dinamismo necesario para realizar una actividad física o mental durante largo tiempo.,A força e vitalidade necessárias para atividades físicas ou mentais contínuas.,0,0,0
230,2018-08-23 15:54:34,2018-12-19 12:37:30,Engorgement,Congestión,Ingurgitamento,http://placehold.it/200,,A condition where the breasts become painfully firm and swollen from being overfull with milk.  ,"Condición médica en la que los senos se encuentran dolorosamente duros e hinchados, debido a acumulación exagerada de leche materna.",Uma condição em que os seios se tornam dolorosamente firmes e inchados por estarem cheios de leite.  ,0,0,0
231,2018-08-23 15:54:34,2018-12-19 12:37:30,Epilepsy,Epilepsia,Epilepsia,http://placehold.it/200,,A neurological disorder defined by recurrent seizures with or without a loss of consciousness.,Un trastorno neurológico definida por convulsiones recurrentes con o sin pérdida de la conciencia.,Transtorno neurológico definido por convulsões recorrentes com ou sem perda de consciência.,0,0,0
232,2018-08-23 15:54:34,2018-12-19 12:37:30,Epstein-Barr (EBV),Virus de Epstein-Barr (EBV en inglés),Vírus Epstein-Barr (EBV),http://placehold.it/200,,The most common viral infection in humans and the best known cause of mononucleosis.,Infección más común de tipo viral en seres humanos y la causa mejor conocida de mononucleosis.,A infecção viral mais comum em humanos e a causa mais conhecida de mononucleose.,0,0,0
233,2018-08-23 15:54:34,2019-07-09 21:54:15,Erectile Dysfunction,Disfunción eréctil,Disfunção Erétil,http://placehold.it/200,,The inability to achieve or sustain an erection for satisfactory sexual activity; also known as impotence.,La incapacidad de lograr o mantener una erección para tener actividad sexual satisfactoria; también conocido como impotencia.,A incapacidade de conseguir ou sustentar uma ereção para uma atividade sexual satisfatória; também conhecida como impotência.,0,0,0
234,2018-08-23 15:54:34,2018-12-19 12:37:30,Esophagitis,Esofagitis,Esofagite,http://placehold.it/200,,Inflammation that damages the tube running from the throat to the stomach (esophagus).,Inflamación que afecta el conducto que va desde la garganta hasta el estómago (esófago).,Inflamação que danifica o tubo que vai da garganta até o estômago (esôfago).,0,0,0
235,2018-08-23 15:54:34,2018-12-19 12:37:30,Estrogen Imbalance,Desequilibrio de estrógeno,Desequilíbrio de estrogênio,http://placehold.it/200,,"A condition where a woman can have deficient or excessive levels of estrogen, but has little or no progesterone to balance its effects in the body.","Condición médica en la que una mujer presenta niveles deficientes o exagerados de estrógenos, pero con poca cantidad o ausencia total de progesterona para equilibrar sus efectos en el organismo.","Uma condição em que uma mulher pode ter níveis de estrogênio deficientes ou excessivos, mas tem pouca ou nenhuma progesterona para equilibrar seus efeitos no corpo.",0,0,0
236,2018-08-23 15:54:34,2019-06-06 08:20:18,Exhaustion,Agotamiento,Exaustão,http://placehold.it/200,,A state of extreme loss of mental or physical abilities caused by illness or fatigue.,Un estado de extrema pérdida de las capacidades mentales o físicas causado por enfermedad o fatiga.,Um estado de extrema perda de habilidades mentais ou físicas causadas por doença ou fadiga.,0,0,0
237,2018-08-23 15:54:34,2018-12-19 12:37:30,Eyes (dry),Ojos (secos),Olhos (secos),http://placehold.it/200,,Dryness of the cornea caused by a deficiency of tear secretion resulting in a gritty sensation and irritation.,"Sequedad de la córnea provocada por una deficiencia de secreción de lágrimas, que estimula una sensación arenosa e irritación en los ojos.",Secura da córnea causada por uma deficiência de secreção lacrimal resultando em uma sensação arenosa e irritação.,0,0,0
238,2018-08-23 15:54:34,2018-12-19 12:37:30,Eyes (swollen),Ojos (hinchados),Olhos (inchados),http://placehold.it/200,,Uncommon enlargement of the eyes not due to an underlying disease.,Agrandamiento poco común de los ojos provocado por una enfermedad subyacente.,Incomum aumento dos olhos não devido a uma doença subjacente.,0,0,0
239,2018-08-23 15:54:34,2019-06-12 09:14:01,Fainting,Desmayo,Desmaio,http://placehold.it/200,,Loss of consciousness caused by a brief lack of oxygen to the brain.,Pérdida del conocimiento causada por una breve falta de oxígeno en el cerebro.,Perda de consciência causada por uma breve falta de oxigênio no cérebro.,0,0,0
240,2018-08-23 15:54:34,2018-12-19 12:37:30,Fatigue,Fatiga,Fadiga,http://placehold.it/200,,"Physical and/or mental exhaustion that can be triggered by stress, overwork, medication, or physical and mental illness or disease.","Agotamiento físico y/o mental, que puede ser desencadenado por el estrés, exceso de trabajo, medicamentos o enfermedades y enfermedades físicas y mentales.","Exaustão física e/ou mental que pode ser desencadeada por estresse, excesso de trabalho, medicação ou enfermidade física ou mental ou doença.",0,0,0
241,2018-08-23 15:54:34,2018-12-19 12:37:30,Fear,Miedo,Medo,http://placehold.it/200,,A feeling of dread and agitation caused by the presence or imminence of danger or perceived threat.,Sensación de terror y agitación provocado por la presencia o inminencia de peligro o por la percepción de amenaza.,Um sentimento de medo e agitação causado pela presença ou iminência de perigo ou ameaça percebida.,0,0,0
