id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,recipe_ingredient,body,is_featured,sort_order,user_id,Instructions Spanish,Instructions Portuguese
118,2019-01-09 06:28:27,2019-01-09 06:29:53,Pest Repellents,Repelentes de plagas,Repelentes contra pragas,CBHH2rb6pCQuNxRWYJ4mJICqN8YdyVkOvk9qSs5r.jpeg,,NULL,,"Scare rodents away with 2 drops of peppermint essential oil dropped on a cotton ball. Tuck balls into mouse holes, burrows, and nests to encourage them to relocate. Repel other pests with these essential oils:
• Ants: peppermint, spearmint
• Aphids: cedarwood, peppermint, spearmint
• Beetles: peppermint, thyme
• Caterpillars: spearmint, peppermint
• Chiggers: lavender, lemongrass, sage, thyme
• Fleas: peppermint, lemongrass, spearmint, lavender
• Flies: lavender, peppermint, rosemary, sage
• Gnats: patchouli, spearmint
• Lice: cedarwood, peppermint, spearmint
• Mosquitoes: lavender, lemongrass, arborvitae, repellent blend
• Moths: cedarwood, lavender, peppermint, spearmint
• Plant lice: peppermint, spearmint
• Slugs: cedarwood
• Snails: cedarwood, patchouli
• Spiders: peppermint, spearmint
• Ticks: lavender, lemongrass, sage, thyme
• Weevils: cedarwood, patchouli, sandalwood",0,0,0,"Ahuyente a los roedores con 2 gotas de aceite esencial de menta en una bola de algodón. Introduzca las bolas en los agujeros de los roedores, sus madrigueras y nidos para obligarlos a marcharse. Repela otras plagas con estos aceites esenciales: • Hormigas: menta, hierbabuena• Áfidos: madera de cedro, menta, hierbabuena.• Coleópteros: menta, tomillo• Orugas: hierbabuena, menta• Niguas: lavanda, citronela, salvia, tomillo.• Pulgas: menta, citronela, hierbabuena, lavanda.• Moscas: lavanda, menta, romero, salvia.• Jejenes: pachulí, hierbabuena• Piojos: madera de cedro, menta, hierbabuena.• Mosquitos: lavanda, citronela, arborvitae, mezcla repelente.• Polillas: madera de cedro, lavanda, menta, hierbabuena.• Pulgones: menta, hierbabuena• Babosas: madera de cedro• Caracoles: cedro, pachulí• Arañas: menta, hierbabuena• Garrapatas: lavanda, citronela, salvia, tomillo.• Gorgojos: cedro, pachulí, sándalo.","Espante roedores com 2 gotas de óleo essencial de hortelã-pimenta em uma bola de algodão. Coloque as bolas em buracos, tocas e ninhos de ratos para incentivá-los a se mudar. Mantenha outras pragas longe com esses óleos essenciais: • Formigas: hortelã-pimenta, hortelã • Pulgões: cedro, hortelã-pimenta, hortelã • Besouros: hortelã-pimenta, tomilho • Lagartas: hortelã-pimenta, hortelã • Ácaros: lavanda, capim-limão, sálvia, tomilho • Pulgas: hortelã-pimenta, capim-limão, hortelã, lavanda • Moscas: lavanda , hortelã-pimenta, alecrim, sálvia • Mosquitos: patchouli, hortelã • Piolhos: cedro, hortelã-pimenta, hortelã • Mosquitos: lavanda, capim-limão, arborvitae, mistura de repelente • Traças: cedro, lavanda, hortelã-pimenta, hortelã • Piolhos de planta: hortelã-pimenta, hortelã • Lesmas : cedro • Caracóis: cedro, patchouli • Aranhas: hortelã-pimenta, hortelã • Carrapatos: lavanda, capim-limão, sálvia, tomilho • Gorgulhos: cedro, patchouli, sândalo"
119,2019-01-09 06:33:07,2019-05-24 12:00:17,Veggie & Fruit Wash,Desinfectante de frutas y verduras,Lavagem para frutas e legumes,R38lTabe4oXJY4rIYZyh94p2uaCpZBPSRVOBGvV9.jpeg,,NULL,,"Fill your kitchen sink up with cold water. Add 1/2 cup white vinegar and 6 drops of lemon essential oil. Soak fruits and vegetables, then r inse.",0,0,0,"Llene el fregadero de la cocina con agua fría. Agregue 1/2 taza de vinagre blanco y 6 gotas de aceite esencial de limón. Remoje frutas y verduras, y enjuague.","Encha a pia de sua cozinha com água gelada. Adicione 1/2 xícara de vinagre branco e 6 gotas de óleo essencial de limão. Mergulhe frutas e vegetais, depois enxágue."
120,2019-01-09 06:35:43,2019-01-09 06:35:43,Fungus Suppressant,Supresor de hongos,Supressor de fungos,sQDF2nlFYreHAdlnfLt240SIjwUQqPQIMF9DS2jU.jpeg,,NULL,,"In a small spray bottle, combine 20 drops of melaleuca essential oil and water to fill. Spray directly onto infected plants once or twice weekly.",0,0,0,"En una botella con atomizador pequeña, combine 20 gotas de aceite esencial de melaleuca y agua de relleno. Rocíe la mezcla directamente sobre plantas infectadas una o dos veces por semana.","Em um pequeno borrifador, junte 20 gotas de óleo essencial de melaleuca e água. Borrife diretamente nas plantas infectadas uma ou duas vezes na semana."
121,2019-01-09 06:46:25,2019-01-09 06:48:34,Refreshing Body Spray,Splash corporal refrescante,Spray corporal refrescante,rC8Dec83tZQYv2fUNbF7qd5GX2UBAp85MKoJdMVB.jpeg,,NULL,,Combine essential oils in a 2-ounce spray bottle and fill with water to refresh yourself in seconds.,0,0,0,Combine aceites esenciales en una botella con atomizador de 2 onzas y llénela con agua para refrescarse en segundos.,Junte os óleos essenciais em um borrifador de 60 ml e encha com água para se refrescar em segundos.
122,2019-01-09 06:51:58,2019-01-09 06:51:58,Cellulite Reducing Spray,Atomizador reductor de celulitis,Spray redutor de celulite,,,NULL,,"Mixed together in a glass spray bottle. After bathing, spray on the body to reduce the appearance of cellulite.",0,0,0,"Mezclada en una botella de vidrio con atomizador. Después del baño, rocíe sobre el cuerpo para reducir la apariencia de la celulitis.","Misture em um borrifador de vidro. Após tomar banho, borrife no corpo para reduzir a aparência da celulite."
123,2019-01-09 06:55:59,2019-01-09 06:56:57,Sanitizing Spray,Atomizador desinfectante,Spray desinfetante,B51XeFgCZOaaVyBCRIba9rIVgcZlvHobE6IRYaQM.jpeg,,NULL,,"Add ingredients to a glass spray bottle. Shake well before each use to sanitize your yoga mat, hand weights, and other workout equipment.",0,0,0,"Agregue ingredientes a una botella de vidrio con atomizador. Agite bien antes de cada uso para desinfectar su colchoneta de yoga, mancuernas u otros equipos de entrenamiento físico.","Adicione ingredientes em um borrifador de vidro. Agite bem antes de cada uso para higienizar seu tapete de yoga, pesos e outros equipamentos de treino."
124,2019-01-09 06:59:34,2019-01-09 07:02:01,Post-Workout Bath,Baño posterior al ejercicio,Banho pós-treino,XinccsFfLQVJCmc1fKuh17sObYN3E14YnWySeg8c.jpeg,,NULL,,Add to bath and soak away your soreness.,0,0,0,Agréguela a la bañera para eliminar sus dolencias.,Adicione ao banho e fique livre da dor.
125,2019-01-09 07:04:14,2019-01-09 07:05:41,Leg Cramp Blend,Mezcla para calambres en las pierna,Mix para câimbra nas pernas,SRTiEwtSDL9xYJITFJ7bQdqroCyI6rvo5HR6ds1a.jpeg,,NULL,,Mix together and apply directly to affected area.,0,0,0,Mezcle y aplique directamente sobre el área afectada.,Misture e aplique diretamente na área afetada.
126,2019-01-09 07:15:15,2019-01-09 07:15:15,Ouchie Spray,Atomizador para dolor,Spray para dodóis,uFFS3Rge5zvR2Zui9J6SVRLoThd9LqUyz9yLtEwD.jpeg,,NULL,,Mix and apply directly to cuts or scrapes.,0,0,0,Mezcle y aplique directamente sobre cortes o rasguños.,Misture e aplique diretamente nos cortes e arranhões.
127,2019-01-09 07:19:19,2019-01-09 07:21:11,Sprain Tonic,Tónico para esguinces,Tônico para torções,s504vOa0yWTLxR6H65ExCnmO9097diXrLOVXtM0Z.jpeg,,NULL,,In a small bowl mix all ingredients and apply to a sprained area. Reapply as needed.,0,0,0,"En un tazón pequeño, mezcle todos los ingredientes y aplíquelos sobre un área esguinzada. Vuelva a aplicar según sea necesario.","Em uma tigela pequena, misture todos os ingredientes e aplique na área de torção. Reaplicar conforme necessário."
128,2019-01-09 07:24:17,2019-01-09 07:24:17,Flu Shot in a Bottle,Mezcla antigripal en botella,Vacina contra gripe em um frasco,9rPeYIkmGSOOE5CI3oGo3Ngb9lMY8ZzcKk14hvG2.jpeg,,NULL,,"Mix essential oils in a roller bottle and fill with fractionated coconut oil. This is a great remedy for the onset of an illness. When you feel a scratchy throat or aches coming on, apply the mixture to the throat, bottoms of feet, and behind the ears. Because this mix contains oregano essential oil, it should be used for only five to seven days. Oregano essential oil can be hard on the liver when used for long periods of time. Protective blend essential oil should also be used along the spine (apply with coconut oil since it is a warm oil) and on bottoms of feet for prevention of illness.",0,0,0,"Mezcle los aceites esenciales en una botella roll-on y rellénela con aceite de coco fraccionado. Este es un gran remedio para la aparición de una enfermedad. Cuando sienta picazón en la garganta o dolores, aplique la mezcla en la zona del cuello, la planta de los pies y detrás de las orejas. Debido a que esta mezcla contiene aceite esencial de orégano, solo debe usarse durante cinco a siete días. El aceite esencial de orégano puede ser demasiado intenso para el hígado cuando se usa por largos períodos de tiempo. El aceite esencial de mezcla protectora también se debe usar a lo largo de la columna vertebral (aplique con aceite de coco ya que es un aceite tibio) y en la planta de los pies para prevenir enfermedades.","Misture os óleos essenciais no frasco roll-on e encha com óleo de coco fracionado. É um ótimo remédio para o surgimento de uma doença. Quando você sentir a garganta começar a arranhar ou doer, aplique a mistura na garganta, sola dos pés e atrás das orelhas. Como essa mistura contém o óleo essencial de orégano, ela deve ser usada apenas de cinco a sete dias. O óleo essencial de orégano pode sobrecarregar o fígado quando usado por períodos longos. O óleo essencial da mistura de proteção também deve ser usado ao longo da coluna (aplique com o óleo de coco já que ele é um óleo quente) e na sola dos pés para evitar doenças."
129,2019-01-09 07:40:52,2019-01-09 07:41:55,Vanilla Lavender Sugar Scrub,"Exfoliante de vainilla, lavanda y azúcar","Massagem com baunilha, lavanda e açúcar",,,NULL,,"Combine thoroughly in a glass jar, add a label and ribbon, and enjoy or share.",0,0,0,"Combine bien en un frasco de vidrio, adhiera una etiqueta y una cinta, y disfrútelo o compártalo.","Junto tudo em uma jarra de vidro, adicione um rótulo e uma fita e aproveite ou compartilhe."
130,2019-01-09 07:43:47,2019-01-09 07:45:04,Embrace Fall Body Spray,Splash corporal otoñal,Spray corporal Acalentar o outono,V0ljI6bMMvTMcJKD4urOifhsxFjJ7vtUBRg5CwKi.jpeg,,NULL,,Mix in a spray bottle.,0,0,0,Mezcle en una botella con atomizador.,Misture em um borrifador.
131,2019-01-09 07:48:38,2019-05-24 09:00:01,Homemade Mints,Mentas caseras,Balas caseiras,,,NULL,,"Pull off an egg-sized section of gum paste and knead it until soft. Add essential oil and a tiny bit of food coloring. Knead again, and roll out with a rolling pin. Using the end of the straw, punch out shapes and roll in powdered sugar. This reduces sticking. Dry for 48 hours. Place mints in a decorative tin with lid.",0,0,0,"Tire de la sección del tamaño del huevo del ventilador de pasta de goma y amase hasta que esté suave. Agregue aceite esencial y un poquito de colorante alimenticio. Amase nuevamente y extienda con un rodillo. Usando el extremo de la pajita, perfore las formas y extienda azúcar en polvo. Esto reduce la adherencia. Deje secar durante 48 horas. Coloque los caramelos de menta en una lata decorativa con tapa.","Puxe a seção do tamanho de um ovo da pasta de açúcar e sove até ficar macia. Adicione óleo essencial e um pouco de corante alimentar. Sove novamente e abra com um rolo de massa. Utilizando a ponta do canudo, faça formas e enrole com açúcar de confeiteiro. Isso faz com que não grude tanto. Deixe secar por 48 horas. Coloque balas em uma lata decorativa com tampa."
132,2019-01-09 07:54:09,2019-01-09 07:56:24,Mint Lime Foot Soak,Baño para pies con menta y lima,Lava pé de hortelã e limão,1mEdAtr8SGNbDXsdccF4eeGQaOvrGrxHSITwcn1h.jpeg,,NULL,,"In medium bowl mix Epsom salts, lime zest, essential oils, and food coloring. Stir well. Place in jars and tie with a bow. Great for a summertime birthday, Mother’s Day, or just because.",0,0,0,"En un tazón mediano, mezcle las sales de Epsom, la ralladura de lima, los aceites esenciales y el colorante alimenticio. Revuelva bien. Coloque en frascos y ate con un lazo. Ideal para un cumpleaños de verano, el Día de la Madre, o simplemente porque sí.","Em uma tigela média, misture sais de Epsom, raspas de limão, óleos essenciais e corante alimentar. Mexa bem. Coloque em jarras e amarre com uma fita. Ótimo para aniversários no verão, Dia das Mães ou em qualquer ocasião."
133,2019-01-09 08:10:49,2019-01-09 08:13:10,Festive Sugar Scrub,Exfoliante con azúcar,Massagem festiva com açúcar,rx05mFYLTVeCEwunNATtEMzpkjyXVyeQC5gWaajU.jpeg,,NULL,,"Combine sugar and fractionated coconut oil in a bowl. Add essential oils. Stir until the mixture is the consistency of a slushy. Add more sugar or fractionated coconut
oil to achieve desired consistency. Pour into an airtight container.",0,0,0,Combine el azúcar y aceite de coco fraccionado en un tazón. Añada los aceites esenciales. Revuelva hasta que la mezcla tenga la consistencia de un fango. Agregue más azúcar o aceite de coco fraccionado para lograr la consistencia deseada. Vierta en un recipiente hermético.,Combine açúcar e óleo fracionado em uma tigela. Adicione óleos essenciais. Mexa até a mistura ficar com a consistência pastosa. Adicione mais açúcar ou óleo de coco fracionado para obter a consistência desejada. Coloque em um recipiente vedado.
134,2019-01-09 08:17:28,2019-02-14 11:01:40,Essential Oil Neck Wraps,Vendajes para el cuello con aceites esenciales,Toalhas com óleo essencial para o pescoço,whWVCXASDgth1F5I5EXypxq8PKT9FtuKyChtamHh.jpeg,,NULL,,Pour flaxseed or rice into sock and knot the end or sew fabric into the shape you desire. Fill and slip-stitch end closed. Warm in microwave for two to three minutes. Add 2 drops of lavender essential oil (or oil of your choosing) to the wrap. Place on the neck and relax.,0,0,0,Vierta la linaza o el arroz en el calcetín y anude el extremo o cosa la tela en la forma que desee. Rellene y cierre con puntadas. Caliente en el microondas durante dos o tres minutos. Agregue 2 gotas de aceite esencial de lavanda (o el aceite de su elección) a la venda. Colóquela en el cuello y relájese.,Coloque linhaça ou arroz na meia e dê um nó ou costure a ponta na forma desejada. Encha e costure-a para fechar. Aqueça no microondas de dois a três minutos. Adicione 2 gotas do óleo essencial de lavanda (ou o óleo de sua escolha) no embrulho. Coloque no pescoço e relaxe.
135,2019-01-09 08:25:22,2019-01-09 08:27:29,Sensory Play Dough,Plastilina sensorial,Massa de modelar sensorial,fHUXl6hQV4xOkSRCAYScTTSQfDKIqah1weR1v8FI.jpeg,,NULL,,"Mix flour, salt, and cream of tartar. Add water, essential oil, and food coloring. Mix well. Add glitter. Store in zip-lock bags. Reuse as desired.",0,0,0,"Mezcle la harina, la sal y cremor tártaro. Agregue agua, aceite esencial y colorante alimenticio. Mezcle bien. Agregue brillantina. Almacene en bolsas con cierre zip. Reutilice según como desee.","Misture farinha, sal e molho tártaro. Adicione água, óleo essencial e corante alimentar. Misture bem. Adicione glitter. Guarde em sacos zip-lock. Reutilize, conforme quiser."
136,2019-01-09 08:32:41,2019-01-09 08:32:41,Minestrone Soup,Sopa minestrone,Sopa Minestrone,EjGaKVOd5UDh0hKqjx9CikwVTrZ95uhbWbacPepo.jpeg,,NULL,,"Brown sausage, remove grease and add to large pot with all remaining ingredients. Bring to boil, then simmer until vegetables are cooked.
Add:
2 cans frozen green beans
1 cup macaroni or seashell pasta
Continue cooking an additional 25-30 minutes or until pasta is done.",0,0,0,"Dore la salchicha, quite la grasa y agregue a la olla grande con todos los demás ingredientes. Lleve a ebullición, luego cocine a fuego lento hasta que los vegetales estén cocidos. Agregue:2 latas de frijoles verdes congelados1 taza de macarrones o pasta de conchas marinas. Continúe cocinando durante 25 a 30 minutos adicionales o hasta que la pasta esté lista.","Cozinhe a salsicha, remova a gordura e coloque em uma panela grande com os outros ingredientes. Ferva, depois cozinhe em fogo brando até os legumes estarem cozidos. Adicione: 2 latas de feijão verde congelado, 1 xícara de macarrão ou macarrão em forma de concha Continue cozinhando por mais 25 a 30 minutos ou até que a massa esteja pronta."
