id,created_at,updated_at,uses_description,uses_application,sort_order,solutionable_type,solutionable_id,ailment_id,Spanish,Portuguese
508,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,34,108,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
509,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,66,108,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
510,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,36,109,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
511,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Oil,39,109,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
512,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,48,109,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
513,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,52,109,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
514,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Blend,34,109,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
515,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,13,110,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
516,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,27,110,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
517,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,58,110,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
518,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,66,110,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
519,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Blend,28,110,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
520,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Oil,13,111,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
521,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,41,111,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
522,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,66,111,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
523,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Blend,8,111,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
524,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Blend,28,111,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
525,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,27,112,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
526,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,50,112,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
527,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Oil,55,112,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
528,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,58,112,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
529,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Blend,27,112,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
530,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Oil,71,113,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
531,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,32,113,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
532,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,41,113,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
533,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Oil,56,113,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
534,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Blend,8,113,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
535,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,32,114,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
536,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Oil,36,114,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
537,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Oil,58,114,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
538,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,63,114,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
539,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Blend,8,114,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
540,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,32,115,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
541,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,36,115,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
542,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Oil,41,115,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
543,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Oil,58,115,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
